back 6,move back 6 spaces
forward 5,travel 5 squares north
right 2,move 2 spaces to the right
right 5,move 5 blocks to the right
back 6,move backwards 6 spaces
forward 6,move 6 squares forward
back 2,move backwards 2 cells
right 6,go 6 blocks east
left 1,move 1 space west
right 3,go three spaces east
left 1,move one step to the left
left 3,move left for 3 spaces
forward 5,go forward 5 spaces
right 5,move 5 blocks to the right
forward 3,fly forward 3 cells
down 1,go down
up 1,ascend 1 block
right 6,go 6 spaces to the right
right 3,fly 3 cells to the right
forward 6,fly north 6 blocks
left 1,move to the left 1 space
back 1,fly backwards 1 space
back 2,fly 2 spaces to the back
up 1,fly up 1 space
right 3,move three spaces to the right
right 1,move 1 space to the right
back 6,go south 6 spaces
back 5,fly 5 spaces foward
forward 5,go 5 blocks north
left 2,move 2 blocks west
down 1,descend half a block
back 1,move backwards for 1 step
forward 6,move north 6 spaces
down 1,drop down 1 cell
right 2,fly 2 spaces to the right
down 2,move lower 2 squares
back 3,fly three spaces backward
down 2,fly down 2 spaces
right 6,fly right 6 spaces
up 2,move up 2 spaces
up 3,fly up 3 blocks
right 6,fly right for 6 cells
down 2,go down 2 squares
left 3,fly 3 cells to the left
right 1,move 1 space to the right
right 2,go 2 cells to the right
right 2,move right twice
up 1,ascend 1 level
right 3,move right 3 cells
forward 2,go 2 blocks forward
back 3,move backwards for 3 spaces
left 4,move 4 spaces to the left
up 1,fly up 1 cell
back 5,go 5 blocks south
right 5,move 5 spaces right
left 1,fly one unit to the west
forward 3,fly 3 spaces straight ahead into the green room
forward 4,move 4 units north
back 3,fly south 3 cells
up 1,move 1 space up
right 2,move to the right 2 spaces
up 3,fly 3 steps towards the ceiling
left 6,go 6 blocks west
back 1,move back
back 2,go south 2 spaces
forward 3,move north 3 cells
up 2,fly up 2 spaces
forward 1,fly forward 1 space
take_photo 0,take a photo
forward 5,fly forward 5 cells
take_photo 0,hover in place and take a photo
right 5,go east 5 spaces
left 3,go left 3 spaces
forward 5,go 5 spaces forward
back 2,fly backwards 2 cells
down 1,descend 1 cell vertically
back 2,fly backward 2 cells
down 1,go down 1 block
down 2,move down 2 spaces
take_photo 0,capture a photo of the floor
left 6,fly left for 6 cells
forward 4,fly forward 4 spaces
back 2,move backwards for 2 steps
left 6,go west 6 spaces
back 2,fly back 2 steps
back 3,move to 3 squares behind
forward 2,fly forward 2 spaces
left 1,fly west 1 cell
down 2,lower in elevation 2 cells
left 4,move left 4 spaces
left 4,move 4 spaces left
forward 2,move forward 2 blocks
back 2,go south 2 spaces
left 2,move 2 cells left
back 6,move backwards for 6 steps
back 3,fly 3 spaces backward
right 5,go 5 blocks to the east
forward 2,head forward 2 squares
down 2,fly down 2 spaces
back 5,fly backward 5 cells
right 1,go east 1 space
take_photo 0,take photo
right 1,move right 1 space
right 5,move 5 spaces east
left 4,move left for 4 spaces
forward 1,fly north 1 spot
right 5,fly 5 spaces to the right
left 1,move 1 space to the left
down 1,move down one cell
back 1,go 1 block south
right 3,go 3 cells to the right
forward 5,move north 5 spaces
forward 2,move to the right 4 times
down 2,descend 2 grid units
down 2,move down 2 times
take_photo 0,take a picture
forward 4,fly 4 units to the north
right 1,fly one blue space to the right
left 3,move 3 units to the west
right 4,go east 4 spaces
back 2,move two spaces backward
forward 2,move forward 2 spaces
back 6,fly 6 units to the south
forward 6,move ahead 6 grid spaces
back 2,fly south 2 cells
right 4,go right 4 times
right 2,fly right for 2 units
back 5,move 5 squares backward
up 2,fly vertically for 2 cells
forward 5,fly forward 5 grid units
forward 3,move forward 3 blocks
forward 3,fly north 3 squares
right 4,move 4 spaces right
up 1,fly up 2 cells
left 1,move 1 cell to the left
left 6,move 6 cells to the left
back 6,move 6 squares back
up 1,move 1 grid unit up
up 2,fly upward 2 blocks
right 6,move over 6 cell units to the right
take_photo 0,take the photo and don't move
forward 4,go 4 cells forward
forward 2,move forward 2 cells
back 3,move 3 units to the south
forward 2,fly north for 2 cells
back 1,fly south one square
back 2,fly south 2 spaces
forward 3,fly north 3 spaces
right 5,fly east 5 cells
back 3,move backwards for 3 steps
forward 2,move 2 steps in front
right 2,move 2 spaces right
forward 6,move 6 cells forward
up 3,go up 3 blocks
right 4,move right 4 times
right 1,fly 1 space to the right
down 1,move down 1 unit
left 2,fly 2 spaces to the left
up 2,fly up 2 cells
back 5,move back 5 spaces
left 6,fly 6 grid units west
back 2,go backward 2 cells
back 1,fly 1 space back
right 4,fly right 4 spaces
left 3,fly 3 units to the left
right 3,go 3 blocks east
left 6,moves 6 spaces to the left
forward 3,fly 3 blocks forward
back 3,fly south 3 spaces
down 1,go down 1 block
right 5,go 5 squares to the east
back 6,go 6 blocks south
forward 2,go 2 blocks north
left 2,move 2 spaces left
forward 6,fly forward 6 spaces
forward 4,fly 4 spaces north and stop
left 4,fly left 4 cells
back 6,go 6 blocks south
up 1,move 1 vertical space into the air
back 3,go south 3 spaces
forward 4,move forward 4 spaces
up 3,fly up 3 cells
forward 1,fly north 1 spot
left 4,fly 4 spaces left
up 1,go up 1 space
up 2,fly 2 levels vertically up
back 2,move 2 spaces backward
right 4,move to the right 4 spaces
left 1,go left
left 2,move 2 cells to the left
take_photo 0,take a photo
back 3,fly backwards 3 cells
left 4,travel 4 red spots to the left
back 5,go backwards 5 spaces
back 1,move backwards 1 space
back 1,fly to the south 1 space
right 3,go 3 blocks to the right
back 3,fly 3 grid units down
forward 1,move forward 1 space
right 4,move 4 spaces to the right
back 1,move south 1 square
forward 6,"for 6 spaces , go forward"
take_photo 0,take a picture
forward 4,move 4 spaces forward
forward 2,move forward 2 cells
back 5,go back 5 cells
up 1,go up 1 block
back 2,move backward twice
right 4,move 4 spaces to the right
down 1,drop 1 cell down
back 5,move south 5 spaces
forward 2,fly forwards 2 cells
right 1,fly one space to the right
left 1,fly left 1 space
down 2,fly down 2 blocks
forward 6,fly forward 6 spaces
down 1,descend one space
left 3,go 3 spaces to the left
