right 4,move 4 grid spaces right
forward 4,fly north 4 squares
back 6,move backwards for 6 spaces
back 4,move backwards 4 cells
right 5,fly right for 5 grids units
back 2,go south 2 spaces
back 3,fly south 3 spaces
right 1,go east 1 space
up 3,move up 3 spaces
up 2,fly upward 2 blocks
right 6,move 6 units to the east
right 4,fly to the right 4 units
forward 4,fly forward until you hit the wall
down 2,go down 2 blocks
back 6,move back 6 squares
up 3,move 3 levels up
back 2,back up 2 spaces
back 2,fly 2 spaces south
left 4,fly 4 blocks to the left
forward 6,move forward 6 spaces then stop
left 3,move west 3 spaces
up 1,move upwards for 1 step
forward 1,move one cell forward
back 3,move back 3 steps
up 3,fly up 3 cells
forward 4,move 4 cells forward
right 2,fly 2 spaces to the right
left 5,move five blocks to the left
left 4,move 4 spaces west
forward 6,fly north 6 spaces
right 3,move 3 spaces to the right
down 1,lower in elevation 1 space
down 2,lower yourself 2 squares
forward 3,fly forward 3 cells
down 1,descend 1 cell vertically
right 4,fly east for 4 cells
down 2,fly down 2 spaces
right 4,fly east 4 spots
right 4,move to the right 4 blocks
right 1,move 1 space to the right
right 6,move right 6 grids
back 3,fly backwards 3 spaces
back 5,move in reverse for 5 spaces
down 3,move down 3 grid units
back 2,go back 2 cells
right 6,move 6 spaces to the right
take_photo 0,take photo
forward 2,fly forward 2 spaces
back 3,move 3 spaces forward
left 6,fly to the left 6 times
right 1,fly to the right for 1 unit
forward 5,fly 5 spaces north
forward 4,move forward 4 spaces
back 4,move back 4 spaces
right 2,fly right 2 spaces
right 6,travel 6 cells to the right
down 3,move down 3 levels
up 1,fly up 1 space
down 1,move down 1 space
back 3,fly south 3 cells
forward 3,fly 3 cells forward
left 1,go left a space
forward 6,move forwards for 6 spaces
right 5,go 5 blocks to the right
forward 4,move 4 units north
left 3,move to the left for 3 blocks
up 2,move up 2 spaces
right 3,fly 3 squares to the right
forward 6,go forward 6 spaces
up 1,move upward 1 cell
left 6,fly 6 spaces to the left
back 2,move backwards for 2 spaces
up 1,fly up vertically 1 space
up 1,rise 1 cell
down 3,drop down 3 spaces
up 1,move 1 cell north
left 2,fly 2 cells to the left
back 4,move 4 squares back
down 3,lower 3 vertical spaces down
right 4,go 4 right
back 4,move 4 blocks back
forward 2,fly forward 2 spots
left 1,go to the left 1 cell
left 3,fly left 3 spaces
forward 4,fly forward 4 spaces
right 4,go 4 blocks east
left 1,fly west 1 square
up 2,fly upwards 2 spaces
left 6,fly 6 spaces to the left
right 6,go east 6 spaces
right 2,move right 2 spaces
take_photo 0,take a photo now
forward 1,move forward 1 space
forward 3,fly three units north
right 1,fly 1 space to the right
right 3,go 3 blocks east
forward 5,fly forward 5 cells
up 2,rise up 2 levels
down 3,fly down 3 blocks
back 1,fly straight back  for 1 cell
right 5,move 5 spaces to the right
down 1,fly down 1 space
back 2,fly two spaces south
back 6,move south 6 spots
back 6,fly backwards 6 spaces
back 1,move 1 space backwards
take_photo 0,capture a photo of the floor
forward 2,move forward 2 spaces
forward 1,fly up for 1 cell
up 3,fly vertically 3 grid spaces
back 5,fly backwards 5 spaces
up 3,fly upwards vertically 3 spaces
forward 3,fly 3 spaces north
back 6,move 6 squares back
back 5,fly south 5 cells
forward 2,go north 2 spaces
left 2,fly 2 spaces to the left
back 3,move backwards 3 spaces
down 1,go down 1 cell
back 6,go 6 spaces back
forward 5,go forward 5 cells
up 1,go up 1 space
back 3,move back 3 spaces
left 2,go west two spaces
down 1,go down one space
forward 3,move forward 3 blocks
right 3,move to the right 3 steps
right 5,go 5 blocks east
back 6,fly backward 6 spaces
left 4,go to the left 4 spots
back 6,move down for 6 steps
right 4,move right 4 times
back 5,go backwards 5 spaces
right 3,fly right 3 spaces
forward 1,fly forward 1 space
back 2,fly 2 spaces backward
up 3,fly up 3 spaces
up 2,fly 2 levels vertically up
left 6,move west 6 spaces
forward 5,move 5 steps forward
left 4,fly left 4 spaces
back 2,go 2 blocks to the south
down 2,move down 2 spaces
back 1,move 1 space backward
forward 2,go north 2 squares
down 2,go down 2 cells
forward 5,move forward 5 squares
right 3,move right 3 spaces
forward 6,fly forward 6 spaces
left 5,fly to the left 5 cells
forward 2,go 2 spaces forward
take_photo 0,take a photo
forward 3,fly forward 3 cells
forward 3,fly forward 3 cells
right 3,move 3 spaces to the right
down 3,move down 3 spaces
take_photo 0,take a photo
forward 5,fly forward 5 spaces
left 2,move 2 squares to the left
left 5,move 5 spaces left
up 3,ascend vertically 3 cells
back 4,move south 4 blocks
right 6,move right 6 spaces
back 4,fly 4 cells backward
down 1,move 1 space down
right 3,head east 3 spots
left 2,move left for 2 spaces
back 4,back up 4 blocks
forward 6,go 6 cells forward
left 5,fly left for 5 cells
back 3,fly 3 spaces backward
left 1,fly west 1 cell
left 1,go 1 block west
left 5,move 5 spaces to the left
right 4,fly right 4 spaces
forward 5,move 5 spaces forward
left 6,moves 6 spaces to the left
up 3,fly up 3 cells
back 2,move backwards 2 steps
right 2,move to the right 2 spaces
left 3,move 3 squares left
right 4,go east 4 spaces
forward 2,fly north 2 spots
right 3,move three blocks east
left 6,fly 6 spaces west
back 4,fly in reverse 4 spots
down 2,fly down 2 spaces
back 2,fly backward 2 cells
forward 3,move forward for 3 blocks
back 6,fly 6 spaces backward
forward 6,move 6 spaces to the north
forward 1,move forward one cell
right 6,move over 6 cell units to the right
left 3,move left for 3 spaces
forward 3,go 3 blocks forward
right 3,move three spaces to the right
right 6,fly right 6 cells
back 2,fly backwards 2 units
up 2,fly up 2 spaces
forward 5,move north five spaces
forward 1,fly 1 space forwards
right 1,move to the right 1 step
left 5,move 5 blocks to the left
forward 6,go north 6 spaces
